,Beat_ID,Prev_Beat_ID,Curr0-0,Curr0-1,Curr0-2,Curr0-3,Curr1-0,Curr1-1,Curr1-2,Curr1-3,Curr2-0,Curr2-1,Curr2-2,Curr2-3,Prev0-0,Prev0-1,Prev0-2,Prev0-3,Prev1-0,Prev1-1,Prev1-2,Prev1-3,Prev2-0,Prev2-1,Prev2-2,Prev2-3,Flow
11484,*+4-1-1-1-1-1-1-1-1-1-1+16*,*-1-1-1-1-1+3-1-1-1-1+11-1*,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,11,-1,True
11485,*-1-1-1-1+2-1-1+12-1-1-1-1*,*+7-1-1-1-1-1-1-1-1-1-1+13*,-1,-1,-1,-1,2,-1,-1,12,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,True
11486,*-1-1-1-1+3-1-1+11-1-1-1-1*,*+7-1-1-1-1-1-1-1-1-1-1+13*,-1,-1,-1,-1,3,-1,-1,11,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,True
11487,*-1-1-1+14-1-1-1-1+6-1-1-1*,*+7-1-1-1-1-1-1-1-1-1-1+13*,-1,-1,-1,14,-1,-1,-1,-1,6,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,True
11488,*-1-1-1+15-1-1-1-1+5-1-1-1*,*+7-1-1-1-1-1-1-1-1-1-1+13*,-1,-1,-1,15,-1,-1,-1,-1,5,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,True
11489,*-1-1-1-1+2-1-1+12-1-1-1-1*,*+7-1-1-1-1-1-1-1-1-1-1+13*,-1,-1,-1,-1,2,-1,-1,12,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,True
11490,*-1-1-1-1+3-1-1+11-1-1-1-1*,*+7-1-1-1-1-1-1-1-1-1-1+13*,-1,-1,-1,-1,3,-1,-1,11,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,True
11491,*-1-1-1-1-1-1-1-1-1+1+10-1*,*+7-1-1-1-1-1-1-1-1-1-1+13*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,True
11492,*-1+13-1-1-1-1-1-1-1-1-1-1*,*+7-1-1-1-1-1-1-1-1-1-1+13*,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,True
11493,*+4-1-1-1-1-1-1-1-1-1-1-1*,*+7-1-1-1-1-1-1-1-1-1-1+13*,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,True
11494,*-1-1-1-1+6-1-1-1-1+15-1-1*,*-1-1-1-1-1-1-1+16-1-1+7-1*,-1,-1,-1,-1,6,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,7,-1,True
11495,*-1-1-1-1-1-1-1+14-1-1-1-1*,*-1-1-1-1-1-1-1+16-1-1+7-1*,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,7,-1,True
11496,*-1-1+5-1-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1+16-1-1+7-1*,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,7,-1,True
11497,*-1-1-1-1-1-1-1-1-1+1+10-1*,*-1-1-1-1-1-1-1+16-1-1+7-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,7,-1,True
11498,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1+0+9-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
11499,*-1-1-1-1-1-1-1-1-1-1+10-1*,*-1+0+9-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
11500,*-1+13-1-1+4-1-1-1-1-1-1-1*,*-1+0+9-1-1-1-1-1-1-1-1-1*,-1,13,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
11501,*-1-1-1-1-1-1-1+16-1-1+7-1*,*-1+0+9-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,7,-1,-1,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
11502,*-1-1-1-1+4-1-1-1-1-1-1-1*,*-1+0+9-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
11503,*-1-1-1-1-1-1-1-1-1+1+10-1*,*-1+13-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
11504,*-1+0+9-1-1-1-1-1-1-1-1-1*,*-1+13-1-1-1-1-1-1-1-1-1-1*,-1,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
11505,*-1-1-1-1-1-1-1-1-1-1+10-1*,*-1+13-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
11506,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1+13-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
11507,*-1-1+5-1-1-1-1+14-1-1-1-1*,*-1+13-1-1-1-1-1-1-1-1-1-1*,-1,-1,5,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
11508,*-1+9-1-1-1-1-1-1-1-1-1-1*,*-1-1-1-1+6-1-1-1-1+15-1-1*,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,15,-1,-1,True
11509,*-1-1-1-1-1-1-1+16-1-1+7-1*,*-1-1-1-1+6-1-1-1-1+15-1-1*,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,7,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,15,-1,-1,True
11510,*-1-1+0-1-1-1-1-1-1-1-1-1*,*-1-1-1-1+6-1-1-1-1+15-1-1*,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,15,-1,-1,True
11511,*-1-1-1-1-1-1-1-1+6-1-1+16*,*-1-1-1-1+6-1-1-1-1+15-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,16,-1,-1,-1,-1,6,-1,-1,-1,-1,15,-1,-1,True
11512,*+5-1-1+13-1-1-1-1-1-1-1-1*,*-1-1-1-1+6-1-1-1-1+15-1-1*,5,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,15,-1,-1,True
11513,*-1-1-1-1-1-1-1-1-1-1+10-1*,*-1-1-1-1-1-1-1-1-1+1+10-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,-1,True
11514,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1-1-1-1-1-1-1-1-1+1+10-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,-1,True
11515,*-1-1-1-1-1-1-1-1-1+13-1-1*,*-1-1-1-1-1-1-1-1-1+1+10-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,-1,True
11516,*-1-1-1-1-1-1-1-1+4-1-1-1*,*-1-1-1-1-1-1-1-1-1+1+10-1*,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,-1,True
11517,*-1-1-1-1-1-1-1+16-1-1+7-1*,*-1-1-1-1-1-1-1-1-1+1+10-1*,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,-1,True
11518,*-1-1-1-1-1-1-1+13-1-1+4-1*,*-1-1-1-1-1-1-1-1-1+1+10-1*,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,-1,True
11519,*-1-1-1-1+6-1-1-1-1+15-1-1*,*-1-1-1-1-1-1-1-1-1+1+10-1*,-1,-1,-1,-1,6,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,-1,True
11520,*-1-1-1-1-1-1-1-1-1-1-1+16*,*+13-1-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
11521,*-1-1-1+5-1-1-1-1-1-1-1-1*,*+13-1-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
11522,*-1-1-1-1-1-1-1-1+6-1-1-1*,*+13-1-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
11523,*-1-1-1-1-1-1-1+16-1-1+7-1*,*+13-1-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,7,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
11524,*-1-1-1-1-1-1-1+13-1-1+4-1*,*+13-1-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,4,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
11525,*-1-1-1-1+6-1-1-1-1+15-1-1*,*+13-1-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,6,-1,-1,-1,-1,15,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
11526,*-1-1-1-1-1-1-1+12-1-1-1+3*,*-1-1-1-1+5-1-1-1-1+14-1-1*,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,3,-1,-1,-1,-1,5,-1,-1,-1,-1,14,-1,-1,True
11527,*-1-1-1-1+2-1-1-1+11-1-1-1*,*-1-1-1-1+5-1-1-1-1+14-1-1*,-1,-1,-1,-1,2,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,14,-1,-1,True
11528,*-1-1+14-1-1-1-1-1+6-1-1-1*,*-1-1-1-1+5-1-1-1-1+14-1-1*,-1,-1,14,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,14,-1,-1,True
11529,*-1+5-1-1-1-1-1-1-1+15-1-1*,*-1-1-1-1+5-1-1-1-1+14-1-1*,-1,5,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,14,-1,-1,True
11530,*-1-1+14-1-1-1-1-1+6-1-1-1*,*-1-1-1-1+5-1-1-1-1+14-1-1*,-1,-1,14,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,14,-1,-1,True
11531,*-1-1+13-1-1-1-1-1-1-1+7-1*,*-1+5-1-1-1-1-1-1-1+15-1-1*,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,True
11532,*-1+4-1-1-1-1-1-1-1-1-1+16*,*-1+5-1-1-1-1-1-1-1+15-1-1*,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,5,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,True
11533,*-1-1+13-1-1-1-1-1-1-1+7-1*,*-1+5-1-1-1-1-1-1-1+15-1-1*,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,True
11534,*-1+4-1-1-1-1-1-1-1-1-1+16*,*-1+5-1-1-1-1-1-1-1+15-1-1*,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,5,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,True
11535,*-1+13-1-1-1-1-1-1-1-1-1-1*,*-1+5-1-1-1-1-1-1-1+15-1-1*,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,True
11536,*-1-1+5-1-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True
11537,*-1-1-1-1-1-1-1-1+6-1-1-1*,*-1-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True
11538,*-1-1-1-1-1-1-1+16-1-1+7-1*,*-1-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True
11539,*-1-1-1-1-1-1-1+13-1-1+4-1*,*-1-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True
11540,*-1-1-1-1+6-1-1-1-1+15-1-1*,*-1-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,6,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True
11541,*-1-1-1-1+5-1-1-1-1+14-1-1*,*-1-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,5,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True
11542,*-1-1-1-1-1-1-1+12-1-1-1+3*,*-1-1-1-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,True
11543,*-1-1-1-1-1-1-1+16-1-1+7-1*,*-1-1-1-1+2-1-1-1+11-1-1-1*,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,7,-1,-1,-1,-1,-1,2,-1,-1,-1,11,-1,-1,-1,True
11544,*-1-1+0-1-1-1-1-1-1-1-1-1*,*-1-1-1-1+2-1-1-1+11-1-1-1*,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,11,-1,-1,-1,True
11545,*-1-1-1-1+6-1-1-1-1+15-1-1*,*-1-1-1-1+2-1-1-1+11-1-1-1*,-1,-1,-1,-1,6,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,11,-1,-1,-1,True
11546,*-1+9-1-1-1-1-1-1-1-1-1-1*,*-1-1-1-1+2-1-1-1+11-1-1-1*,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,11,-1,-1,-1,True
11547,*+0-1-1-1-1-1-1-1-1-1-1-1*,*-1-1-1-1+2-1-1-1+11-1-1-1*,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,11,-1,-1,-1,True
11548,*-1-1-1-1-1-1-1-1-1-1-1+16*,*-1-1-1-1+2-1-1-1+11-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,2,-1,-1,-1,11,-1,-1,-1,True
11549,*-1-1-1-1-1-1-1-1-1-1+7-1*,*-1-1-1-1+2-1-1-1+11-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,2,-1,-1,-1,11,-1,-1,-1,True
11550,*-1-1-1-1+4-1-1-1-1-1-1-1*,*-1+13-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
11551,*-1-1-1-1-1-1-1-1-1+15-1-1*,*-1+13-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
11552,*-1-1-1-1-1-1+3-1-1-1-1-1*,*-1+13-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
11553,*-1-1-1-1-1-1-1-1-1-1-1+12*,*-1+13-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
11554,*-1-1-1-1+2-1-1-1-1-1-1-1*,*-1+13-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
11555,*-1-1-1-1-1-1-1-1-1+1+10-1*,*-1+13-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
11556,*-1-1-1-1+13-1-1-1-1-1-1-1*,*-1+13-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,True
11557,*-1-1-1-1-1-1-1+5-1-1-1-1*,*-1-1-1-1-1-1-1-1-1+1+10-1*,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,-1,True
11558,*-1-1-1-1-1-1-1-1-1+15-1-1*,*-1-1-1-1-1-1-1-1-1+1+10-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,-1,True
11559,*-1-1-1-1-1-1-1-1+6-1-1-1*,*-1-1-1-1-1-1-1-1-1+1+10-1*,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,-1,True
11560,*-1+9-1-1-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1-1+1+10-1*,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,-1,True
11561,*+0-1-1-1-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1-1+1+10-1*,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,-1,True
11562,*-1-1-1-1-1-1-1+16-1-1+7-1*,*-1-1-1-1-1-1-1-1-1+1+10-1*,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,-1,True
11563,*+0+9-1-1-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1-1+1+10-1*,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,-1,True
11564,*-1-1-1-1-1-1-1+12-1-1-1-1*,*-1-1-1-1-1-1-1-1+15-1-1-1*,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,True
11565,*-1-1-1-1-1-1-1-1-1-1-1+7*,*-1-1-1-1-1-1-1-1+15-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,True
11566,*-1-1-1-1+2-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1+15-1-1-1*,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,True
11567,*-1-1+13-1-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1+15-1-1-1*,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,True
11568,*-1-1-1-1-1-1-1-1+1-1-1-1*,*-1-1-1-1-1-1-1-1+15-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,True
11569,*-1-1-1-1-1-1-1-1-1+10-1-1*,*-1-1-1-1-1-1-1-1+15-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,True
11570,*-1-1+0-1-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1+15-1-1-1*,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,True
11571,*-1-1-1-1+6-1-1-1-1+15-1-1*,*-1-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,6,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True
11572,*-1-1+0+9-1-1-1-1-1-1-1-1*,*-1-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True
11573,*-1-1-1-1+6-1-1-1-1+15-1-1*,*-1-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,6,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True
11574,*-1-1-1-1-1-1-1+16-1-1+7-1*,*-1-1-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,7,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True
11575,*+2-1-1-1-1-1-1-1-1+15-1-1*,*-1-1-1+9-1-1-1-1-1-1-1-1*,2,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,True
11576,*-1-1-1+13-1-1-1-1-1-1-1-1*,*-1-1-1+12-1-1-1-1-1-1+7-1*,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,7,-1,True
11577,*-1-1+0-1-1-1-1-1-1-1-1-1*,*-1-1-1+12-1-1-1-1-1-1+7-1*,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,7,-1,True
11578,*-1-1-1-1-1-1-1-1-1+15-1-1*,*-1-1-1+12-1-1-1-1-1-1+7-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,7,-1,True
11579,*-1-1-1-1-1-1-1-1+6-1-1-1*,*-1-1-1+12-1-1-1-1-1-1+7-1*,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,7,-1,True
11580,*-1-1-1-1-1-1-1-1-1-1-1+14*,*-1-1-1+12-1-1-1-1-1-1+7-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,7,-1,True
11581,*-1+0-1-1-1-1-1-1-1-1+10-1*,*-1-1-1+12-1-1-1-1-1-1+7-1*,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,7,-1,True
11582,*-1-1+9-1-1-1-1-1-1+1-1-1*,*-1-1-1+12-1-1-1-1-1-1+7-1*,-1,-1,9,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,7,-1,True
11583,*-1-1-1-1-1-1-1-1-1-1+0+10*,*-1-1-1+12-1-1-1-1-1-1+7-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,7,-1,True
11584,*-1-1-1-1-1-1-1-1+1+10-1-1*,*-1-1-1-1-1-1-1-1-1-1+9-1*,-1,-1,-1,-1,-1,-1,-1,-1,1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,True
11585,*-1-1-1-1-1-1-1+14-1-1-1-1*,*-1-1-1-1-1-1-1-1-1-1+9-1*,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,True
11586,*-1-1-1-1-1-1-1-1-1-1+0-1*,*-1-1-1-1-1-1-1-1-1-1+9-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,True
11587,*-1-1-1-1-1-1-1-1-1-1-1+10*,*-1-1-1-1-1-1-1-1-1-1+9-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,True
11588,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1-1-1-1-1-1-1-1-1-1+9-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,True
11589,*-1-1+13-1-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1-1-1+9-1*,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,True
11590,*-1-1-1-1-1-1-1-1-1+0-1-1*,*-1-1-1-1-1-1-1-1-1-1+9-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,True
